flowid,sport,dsport,timestamp,totalHeaderSize,max_pkt_size,mean_pkt_size,attack_cat,Label
102245,19144,6881,2015-02-18 02:16:16.317789,280,72,70.0,BENIGN,0
11286,5156,80,2015-02-18 02:16:16.339355475,256,64,64.0,DoS,1
129120,62750,80,2015-02-18 02:16:16.665381,280,72,70.0,BENIGN,0
5791,38181,179,2015-02-18 02:16:17.053174,256,64,64.0,BENIGN,0
21423,27749,37913,2015-02-18 02:16:17.208406,280,72,70.0,BENIGN,0
71896,30353,53,2015-02-18 02:16:17.408404,88,89,89.0,BENIGN,0
11841,20074,80,2015-02-18 02:16:17.490118,256,64,64.0,DoS,1
22479,31855,5190,2015-02-18 02:16:17.508407,280,72,70.0,BENIGN,0
115932,7224,80,2015-02-18 02:16:17.809773,280,72,70.0,BENIGN,0
9116,32308,80,2015-02-18 02:16:17.892508446,256,64,64.0,DoS,1
100624,13023,11835,2015-02-18 02:16:18.013142,280,72,70.0,BENIGN,0
5424,32218,80,2015-02-18 02:16:18.228822343,256,64,64.0,DoS,1
112852,60457,23444,2015-02-18 02:16:18.717910,280,72,70.0,BENIGN,0
103609,24409,53,2015-02-18 02:16:18.808455,88,89,89.0,BENIGN,0
6287,47545,80,2015-02-18 02:16:18.908387,256,64,64.0,BENIGN,0
1598,36246,8028,2015-02-18 02:16:18.983823283,256,64,64.0,DoS,1
105966,33689,53260,2015-02-18 02:16:19.377533,280,72,70.0,BENIGN,0
65116,3534,1437,2015-02-18 02:16:19.430225,280,72,70.0,BENIGN,0
56115,34096,6932,2015-02-18 02:16:19.808464,280,72,70.0,BENIGN,0
56692,36380,34336,2015-02-18 02:16:20.122892,280,72,70.0,BENIGN,0
95539,58506,5190,2015-02-18 02:16:20.608458,280,72,70.0,BENIGN,0
78081,55249,26256,2015-02-18 02:16:20.713399,280,72,70.0,BENIGN,0
111163,54024,55089,2015-02-18 02:16:20.808481,280,72,70.0,BENIGN,0
130858,4334,3289,2015-02-18 02:16:21.408470,280,72,70.0,BENIGN,0
58923,44802,43559,2015-02-18 02:16:21.610156,176,172,152.0,BENIGN,0
11124,2555,554,2015-02-18 02:16:21.627681860,256,64,64.0,DoS,1
66776,10145,53,2015-02-18 02:16:21.708461,88,89,89.0,BENIGN,0
5086,24553,143,2015-02-18 02:16:21.973802539,256,64,64.0,DoS,1
11416,9006,161,2015-02-18 02:16:22.331381448,88,64,61.0,DoS,1
3444,1481,179,2015-02-18 02:16:22.428833,256,64,64.0,BENIGN,0
88104,28822,80,2015-02-18 02:16:22.782506,280,72,70.0,BENIGN,0
109247,46344,32083,2015-02-18 02:16:22.846587,280,72,70.0,BENIGN,0
169578,32876,46147,2015-02-18 02:16:23.008510,280,72,70.0,BENIGN,0
98966,6686,48841,2015-02-18 02:16:23.406892,280,72,70.0,BENIGN,0
163631,8721,6505,2015-02-18 02:16:23.508500,280,72,70.0,BENIGN,0
5728,37179,80,2015-02-18 02:16:23.676062,256,64,64.0,BENIGN,0
90076,36818,22,2015-02-18 02:16:23.908504,280,72,70.0,BENIGN,0
112042,57405,23738,2015-02-18 02:16:24.508518,280,72,70.0,BENIGN,0
22965,33596,32401,2015-02-18 02:16:24.713354,280,72,70.0,BENIGN,0
26163,46715,33417,2015-02-18 02:16:24.908524,280,72,70.0,BENIGN,0
8420,13848,80,2015-02-18 02:16:25.303572273,256,64,64.0,DoS,1
24220,38573,44507,2015-02-18 02:16:25.408515,280,72,70.0,BENIGN,0
17745,12537,38174,2015-02-18 02:16:25.448600,280,72,70.0,BENIGN,0
4482,13999,80,2015-02-18 02:16:25.449099371,256,64,64.0,DoS,1
89370,33892,12357,2015-02-18 02:16:25.510331,176,172,152.0,BENIGN,0
90195,37262,14234,2015-02-18 02:16:25.513451,280,72,70.0,BENIGN,0
135232,22653,53,2015-02-18 02:16:25.812517,88,81,81.0,BENIGN,0
135869,25238,143,2015-02-18 02:16:25.813674,280,72,70.0,BENIGN,0
166353,19820,53,2015-02-18 02:16:25.908514,88,89,89.0,BENIGN,0
176427,60829,22,2015-02-18 02:16:26.108541,280,72,70.0,BENIGN,0
4852,19348,1723,2015-02-18 02:16:26.143540,256,64,64.0,BENIGN,0
121282,30008,80,2015-02-18 02:16:26.409705,280,72,70.0,BENIGN,0
3970,6841,179,2015-02-18 02:16:26.479812,256,64,64.0,BENIGN,0
16708,8423,44133,2015-02-18 02:16:27.108555,280,72,70.0,BENIGN,0
124717,44315,6211,2015-02-18 02:16:27.181494,280,72,70.0,BENIGN,0
138937,38138,9798,2015-02-18 02:16:27.208555,280,72,70.0,BENIGN,0
102464,20024,143,2015-02-18 02:16:27.739722,280,72,70.0,BENIGN,0
53995,25678,14547,2015-02-18 02:16:27.808538,280,72,70.0,BENIGN,0
127405,55535,53,2015-02-18 02:16:27.908594,88,89,89.0,BENIGN,0
21976,29897,22,2015-02-18 02:16:28.208533,280,72,70.0,BENIGN,0
27651,52210,28253,2015-02-18 02:16:28.308572,280,72,70.0,BENIGN,0
12759,43929,4569,2015-02-18 02:16:28.319313931,176,66,62.5,DoS,1
27981,53428,53,2015-02-18 02:16:28.454587,88,81,81.0,BENIGN,0
93255,49356,53,2015-02-18 02:16:28.708587,88,89,89.0,BENIGN,0
139321,39901,80,2015-02-18 02:16:28.909805,280,72,70.0,BENIGN,0
84288,13505,5190,2015-02-18 02:16:29.208568,280,72,70.0,BENIGN,0
96620,63011,22,2015-02-18 02:16:29.508588,280,72,70.0,BENIGN,0
9269,36103,502,2015-02-18 02:16:29.715235453,256,64,64.0,DoS,1
71334,28112,55744,2015-02-18 02:16:29.925666,280,72,70.0,BENIGN,0
158848,54924,53,2015-02-18 02:16:30.089616,88,81,81.0,BENIGN,0
7531,65128,80,2015-02-18 02:16:30.493285,256,64,64.0,BENIGN,0
147755,8999,42883,2015-02-18 02:16:30.721618,280,72,70.0,BENIGN,0
148809,13440,80,2015-02-18 02:16:30.909822,280,72,70.0,BENIGN,0
166048,18592,36784,2015-02-18 02:16:31.213586,280,72,70.0,BENIGN,0
160520,61575,111,2015-02-18 02:16:31.608622,176,158,158.0,BENIGN,0
72294,32075,53,2015-02-18 02:16:31.808639,88,89,89.0,BENIGN,0
89006,32441,22,2015-02-18 02:16:32.108609,280,72,70.0,BENIGN,0
108432,43038,46943,2015-02-18 02:16:32.318674,280,72,70.0,BENIGN,0
33439,10104,9894,2015-02-18 02:16:32.708629,280,72,70.0,BENIGN,0
51174,14839,5190,2015-02-18 02:16:32.908615,280,72,70.0,BENIGN,0
68989,18797,16885,2015-02-18 02:16:33.119742,280,72,70.0,BENIGN,0
114294,1199,5190,2015-02-18 02:16:33.208651,280,72,70.0,BENIGN,0
129648,64943,18620,2015-02-18 02:16:33.308601,280,72,70.0,BENIGN,0
86945,24274,25,2015-02-18 02:16:33.410677,280,72,70.0,BENIGN,0
12365,33146,25,2015-02-18 02:16:33.671201,256,64,64.0,DoS,1
130786,4056,5190,2015-02-18 02:16:33.808621,280,72,70.0,BENIGN,0
156850,46637,32978,2015-02-18 02:16:33.917728,280,72,70.0,BENIGN,0
49326,7384,43181,2015-02-18 02:16:34.497782,280,72,70.0,BENIGN,0
91046,40734,53,2015-02-18 02:16:34.708702,88,89,89.0,BENIGN,0
149887,17789,111,2015-02-18 02:16:34.908724,176,158,158.0,BENIGN,0
161261,64622,63117,2015-02-18 02:16:34.913368,280,72,70.0,BENIGN,0
4586,16098,88,2015-02-18 02:16:35.000175528,88,322,322.0,DoS,1
6039,42330,80,2015-02-18 02:16:35.094831,256,64,64.0,BENIGN,0
69621,21377,1984,2015-02-18 02:16:35.108684,280,72,70.0,BENIGN,0
5898,39617,2001,2015-02-18 02:16:35.295169016,256,64,64.0,DoS,1
167331,23779,5190,2015-02-18 02:16:35.308694,280,72,70.0,BENIGN,0
104569,28061,80,2015-02-18 02:16:35.409960,280,72,70.0,BENIGN,0
94303,53640,58654,2015-02-18 02:16:35.708691,280,72,70.0,BENIGN,0
89583,34892,24276,2015-02-18 02:16:36.231208,280,72,70.0,BENIGN,0
138343,35540,53,2015-02-18 02:16:36.608736,88,89,89.0,BENIGN,0
138683,37033,80,2015-02-18 02:16:36.609993,280,72,70.0,BENIGN,0
89545,34746,30671,2015-02-18 02:16:36.721227,280,72,70.0,BENIGN,0
35454,18191,37574,2015-02-18 02:16:36.740753,280,72,70.0,BENIGN,0
117187,12418,53,2015-02-18 02:16:36.742657,88,81,81.0,BENIGN,0
117557,14068,21,2015-02-18 02:16:36.743714,280,72,70.0,BENIGN,0
135347,23192,64094,2015-02-18 02:16:36.808743,280,72,70.0,BENIGN,0
159741,58554,53,2015-02-18 02:16:37.097733,88,81,81.0,BENIGN,0
159240,56550,53,2015-02-18 02:16:37.408757,88,81,81.0,BENIGN,0
48846,5390,25,2015-02-18 02:16:37.810041,280,72,70.0,BENIGN,0
123320,38532,53,2015-02-18 02:16:37.908786,88,89,89.0,BENIGN,0
172687,45446,53,2015-02-18 02:16:38.008772,88,89,89.0,BENIGN,0
132727,12116,53,2015-02-18 02:16:38.210771,88,81,81.0,BENIGN,0
138319,35410,21,2015-02-18 02:16:38.211988,280,72,70.0,BENIGN,0
158877,55084,39340,2015-02-18 02:16:38.359411,280,72,70.0,BENIGN,0
69602,21297,1503,2015-02-18 02:16:38.613381,280,72,70.0,BENIGN,0
61943,56663,25,2015-02-18 02:16:38.893873,280,72,70.0,BENIGN,0
53814,24957,53,2015-02-18 02:16:39.008783,88,89,89.0,BENIGN,0
170481,36609,21,2015-02-18 02:16:39.078002,280,72,70.0,BENIGN,0
152824,30226,21092,2015-02-18 02:16:39.308771,280,72,70.0,BENIGN,0
38932,32325,5190,2015-02-18 02:16:39.408769,280,72,70.0,BENIGN,0
61294,54166,53,2015-02-18 02:16:39.508740,88,82,82.0,BENIGN,0
58448,43032,6881,2015-02-18 02:16:39.515878,280,72,70.0,BENIGN,0
138517,36288,30671,2015-02-18 02:16:39.677258,280,72,70.0,BENIGN,0
24052,37931,48424,2015-02-18 02:16:39.808784,280,72,70.0,BENIGN,0
24690,40674,9439,2015-02-18 02:16:39.823789,280,72,70.0,BENIGN,0
100566,12808,39168,2015-02-18 02:16:40.109177,280,72,70.0,BENIGN,0
129357,63684,35825,2015-02-18 02:16:40.310466,176,164,148.0,BENIGN,0
118686,18674,17422,2015-02-18 02:16:40.313945,280,72,70.0,BENIGN,0
35797,19534,17602,2015-02-18 02:16:40.420860,280,72,70.0,BENIGN,0
166603,20899,143,2015-02-18 02:16:40.509995,280,72,70.0,BENIGN,0
53078,22226,53,2015-02-18 02:16:40.708806,88,89,89.0,BENIGN,0
13445,55976,5060,2015-02-18 02:16:40.753820573,88,364,364.0,DoS,1
6047,42392,80,2015-02-18 02:16:40.864949,256,64,64.0,BENIGN,0
88936,32168,29748,2015-02-18 02:16:41.110542,176,164,148.0,BENIGN,0
105949,33637,31576,2015-02-18 02:16:41.257184,280,72,70.0,BENIGN,0
75243,43777,33453,2015-02-18 02:16:41.476810,176,172,152.0,BENIGN,0
139200,39392,143,2015-02-18 02:16:41.609940,280,72,70.0,BENIGN,0
124370,42781,43651,2015-02-18 02:16:41.725277,280,72,70.0,BENIGN,0
154148,35637,53,2015-02-18 02:16:41.808792,88,89,89.0,BENIGN,0
30642,64320,16283,2015-02-18 02:16:42.225817,280,72,70.0,BENIGN,0
47142,64322,111,2015-02-18 02:16:42.416774,176,158,158.0,BENIGN,0
135592,24121,22,2015-02-18 02:16:42.608749,280,72,70.0,BENIGN,0
135831,25105,64539,2015-02-18 02:16:42.708797,280,72,70.0,BENIGN,0
6695,54455,179,2015-02-18 02:16:43.420830,256,64,64.0,BENIGN,0
33132,8857,6772,2015-02-18 02:16:43.517786,280,72,70.0,BENIGN,0
163124,6670,43278,2015-02-18 02:16:43.535785,280,72,70.0,BENIGN,0
149926,17938,22,2015-02-18 02:16:43.808808,280,72,70.0,BENIGN,0
132697,11939,38417,2015-02-18 02:16:44.060589,280,72,70.0,BENIGN,0
149168,14946,41470,2015-02-18 02:16:44.092798,176,164,148.0,BENIGN,0
129161,62918,53,2015-02-18 02:16:44.118794,88,81,81.0,BENIGN,0
19605,20156,5190,2015-02-18 02:16:44.208796,280,72,70.0,BENIGN,0
149410,15989,34200,2015-02-18 02:16:44.220379,280,72,70.0,BENIGN,0
135566,24021,5190,2015-02-18 02:16:44.308802,280,72,70.0,BENIGN,0
159028,55724,21,2015-02-18 02:16:44.410057,280,72,70.0,BENIGN,0
158995,55585,53,2015-02-18 02:16:44.508824,88,81,81.0,BENIGN,0
152226,27713,21,2015-02-18 02:16:44.510066,280,72,70.0,BENIGN,0
152612,29405,12816,2015-02-18 02:16:44.684333,280,72,70.0,BENIGN,0
121965,32893,22,2015-02-18 02:16:44.908802,280,72,70.0,BENIGN,0
130257,1955,30354,2015-02-18 02:16:45.008811,280,72,70.0,BENIGN,0
130784,4041,53,2015-02-18 02:16:45.108790,88,89,89.0,BENIGN,0
7943,2598,80,2015-02-18 02:16:45.174421695,256,64,64.0,DoS,1
66846,10424,6881,2015-02-18 02:16:45.215037,280,72,70.0,BENIGN,0
74585,41178,6881,2015-02-18 02:16:45.215924,280,72,70.0,BENIGN,0
42318,45453,49474,2015-02-18 02:16:45.308809,280,72,70.0,BENIGN,0
116457,9437,45502,2015-02-18 02:16:45.422804,280,72,70.0,BENIGN,0
132626,11623,5190,2015-02-18 02:16:45.508777,280,72,70.0,BENIGN,0
72192,31657,30361,2015-02-18 02:16:46.513714,280,72,70.0,BENIGN,0
174285,51841,50909,2015-02-18 02:16:46.608800,280,72,70.0,BENIGN,0
72528,33091,50717,2015-02-18 02:16:46.718810,280,72,70.0,BENIGN,0
13059,50330,80,2015-02-18 02:16:46.874890530,256,64,64.0,DoS,1
65840,6478,9200,2015-02-18 02:16:46.908838,280,72,70.0,BENIGN,0
75492,44749,43488,2015-02-18 02:16:46.921264,280,72,70.0,BENIGN,0
17170,10296,25,2015-02-18 02:16:47.210010,280,72,70.0,BENIGN,0
57131,38153,22,2015-02-18 02:16:47.308834,280,72,70.0,BENIGN,0
155428,40937,25,2015-02-18 02:16:47.476110,280,72,70.0,BENIGN,0
51206,14971,38491,2015-02-18 02:16:47.608838,280,72,70.0,BENIGN,0
113408,62504,53,2015-02-18 02:16:47.708872,88,81,81.0,BENIGN,0
102778,21194,11191,2015-02-18 02:16:47.715631,280,72,70.0,BENIGN,0
103250,23072,39340,2015-02-18 02:16:47.729257,280,72,70.0,BENIGN,0
44734,54944,61577,2015-02-18 02:16:47.955898,280,72,70.0,BENIGN,0
70127,23452,5190,2015-02-18 02:16:48.008846,280,72,70.0,BENIGN,0
103959,25797,26309,2015-02-18 02:16:48.208813,280,72,70.0,BENIGN,0
87824,27679,5190,2015-02-18 02:16:48.308846,280,72,70.0,BENIGN,0
172857,46144,5190,2015-02-18 02:16:48.708853,280,72,70.0,BENIGN,0
140415,44511,47820,2015-02-18 02:16:48.808863,280,72,70.0,BENIGN,0
12558,38280,25,2015-02-18 02:16:49.039488043,256,64,64.0,DoS,1
16954,9419,5190,2015-02-18 02:16:49.108844,280,72,70.0,BENIGN,0
67417,12672,11280,2015-02-18 02:16:49.210622,176,164,148.0,BENIGN,0
165732,17139,53,2015-02-18 02:16:49.508896,88,89,89.0,BENIGN,0
176909,62857,25,2015-02-18 02:16:49.510180,280,72,70.0,BENIGN,0
97319,1207,53,2015-02-18 02:16:49.608897,88,81,81.0,BENIGN,0
103035,22242,24276,2015-02-18 02:16:49.630549,280,72,70.0,BENIGN,0
30854,65251,19244,2015-02-18 02:16:49.717869,280,72,70.0,BENIGN,0
112469,58963,3703,2015-02-18 02:16:49.784439,280,72,70.0,BENIGN,0
61419,54629,21040,2015-02-18 02:16:49.808895,280,72,70.0,BENIGN,0
5574,35286,1723,2015-02-18 02:16:49.831398,256,64,64.0,BENIGN,0
7526,65115,80,2015-02-18 02:16:49.857860,256,64,64.0,BENIGN,0
28660,56183,80,2015-02-18 02:16:49.910049,280,72,70.0,BENIGN,0
28866,56984,56582,2015-02-18 02:16:50.208875,280,72,70.0,BENIGN,0
77063,51145,5190,2015-02-18 02:16:50.308876,280,72,70.0,BENIGN,0
1977,43692,80,2015-02-18 02:16:50.478190782,256,64,64.0,DoS,1
146449,3613,52129,2015-02-18 02:16:50.510663,176,172,152.0,BENIGN,0
157284,48674,3428,2015-02-18 02:16:50.513708,280,72,70.0,BENIGN,0
58351,42627,5500,2015-02-18 02:16:50.613846,280,72,70.0,BENIGN,0
108348,42730,80,2015-02-18 02:16:50.710179,280,72,70.0,BENIGN,0
99730,9650,6881,2015-02-18 02:16:50.715394,280,72,70.0,BENIGN,0
108005,41407,6881,2015-02-18 02:16:50.717163,280,72,70.0,BENIGN,0
34203,13109,111,2015-02-18 02:16:50.908894,176,158,158.0,BENIGN,0
6278,47234,80,2015-02-18 02:16:50.974941,256,64,64.0,BENIGN,0
132783,12361,5190,2015-02-18 02:16:51.108891,280,72,70.0,BENIGN,0
1698,37986,25,2015-02-18 02:16:51.137780,256,64,64.0,DoS,1
68540,16997,15145,2015-02-18 02:16:51.329295,280,72,70.0,BENIGN,0
119807,23604,59443,2015-02-18 02:16:51.610591,176,164,148.0,BENIGN,0
128585,60470,23403,2015-02-18 02:16:51.613692,280,72,70.0,BENIGN,0
28471,55363,24468,2015-02-18 02:16:51.716956,176,172,152.0,BENIGN,0
54653,28462,26407,2015-02-18 02:16:52.011805,280,72,70.0,BENIGN,0
132084,9450,1357,2015-02-18 02:16:52.410598,176,172,152.0,BENIGN,0
76433,48561,10421,2015-02-18 02:16:52.508873,280,72,70.0,BENIGN,0
75310,44003,4048,2015-02-18 02:16:52.519943,280,72,70.0,BENIGN,0
109016,45368,53,2015-02-18 02:16:52.608915,88,81,81.0,BENIGN,0
89625,35095,111,2015-02-18 02:16:53.022950,176,158,158.0,BENIGN,0
113818,63998,18181,2015-02-18 02:16:53.208947,280,72,70.0,BENIGN,0
732,14312,80,2015-02-18 02:16:53.249872614,256,64,64.0,DoS,1
84659,14993,14938,2015-02-18 02:16:53.266957,176,172,152.0,BENIGN,0
73437,36649,37359,2015-02-18 02:16:53.279956,176,172,152.0,BENIGN,0
36286,21657,22343,2015-02-18 02:16:53.408905,280,72,70.0,BENIGN,0
160674,62178,53,2015-02-18 02:16:53.608941,88,89,89.0,BENIGN,0
151821,25871,80,2015-02-18 02:16:53.610259,280,72,70.0,BENIGN,0
78817,57968,80,2015-02-18 02:16:53.710286,280,72,70.0,BENIGN,0
48219,3010,53,2015-02-18 02:16:54.208937,88,89,89.0,BENIGN,0
155245,40152,38123,2015-02-18 02:16:54.740959,280,72,70.0,BENIGN,0
129126,62781,53,2015-02-18 02:16:55.008963,88,81,81.0,BENIGN,0
9401,39554,20102,2015-02-18 02:16:55.103186394,256,64,64.0,DoS,1
151282,23403,21256,2015-02-18 02:16:55.318005,280,72,70.0,BENIGN,0
119936,24141,23222,2015-02-18 02:16:55.408942,280,72,70.0,BENIGN,0
4688,17338,502,2015-02-18 02:16:55.449488085,256,64,64.0,DoS,1
70975,26735,25543,2015-02-18 02:16:55.608940,280,72,70.0,BENIGN,0
75929,46634,143,2015-02-18 02:16:55.910227,280,72,70.0,BENIGN,0
76470,48749,22,2015-02-18 02:16:56.108954,280,72,70.0,BENIGN,0
58808,44389,42294,2015-02-18 02:16:56.218065,280,72,70.0,BENIGN,0
99647,9356,53,2015-02-18 02:16:56.408974,88,89,89.0,BENIGN,0
107377,38908,25,2015-02-18 02:16:56.410204,280,72,70.0,BENIGN,0
23021,33816,40835,2015-02-18 02:16:56.613861,280,72,70.0,BENIGN,0
36013,20481,35700,2015-02-18 02:16:57.008964,280,72,70.0,BENIGN,0
128070,58337,53,2015-02-18 02:16:57.508990,88,89,89.0,BENIGN,0
40669,39234,52446,2015-02-18 02:16:58.110740,176,172,152.0,BENIGN,0
40417,38233,39038,2015-02-18 02:16:58.113861,280,72,70.0,BENIGN,0
66744,10008,80,2015-02-18 02:16:58.210257,280,72,70.0,BENIGN,0
123664,39955,25,2015-02-18 02:16:58.310269,280,72,70.0,BENIGN,0
30510,63794,80,2015-02-18 02:16:58.610244,280,72,70.0,BENIGN,0
52023,18157,5190,2015-02-18 02:16:58.708985,280,72,70.0,BENIGN,0
1832,40667,80,2015-02-18 02:16:58.929090934,256,64,64.0,DoS,1
151595,24880,80,2015-02-18 02:16:59.010309,280,72,70.0,BENIGN,0
5722,37156,80,2015-02-18 02:16:59.128568,256,64,64.0,BENIGN,0
127444,55677,111,2015-02-18 02:16:59.209001,176,158,158.0,BENIGN,0
127983,58013,27179,2015-02-18 02:16:59.213853,280,72,70.0,BENIGN,0
27618,52079,53,2015-02-18 02:16:59.409016,88,89,89.0,BENIGN,0
43317,49312,47645,2015-02-18 02:16:59.718018,280,72,70.0,BENIGN,0
49996,10047,80,2015-02-18 02:17:00.010274,280,72,70.0,BENIGN,0
148118,10474,22,2015-02-18 02:17:00.109006,280,72,70.0,BENIGN,0
165577,16478,37036,2015-02-18 02:17:00.410774,176,172,152.0,BENIGN,0
151626,25064,11191,2015-02-18 02:17:00.714890,280,72,70.0,BENIGN,0
54953,29556,22,2015-02-18 02:17:01.109003,280,72,70.0,BENIGN,0
4829,18978,80,2015-02-18 02:17:01.415010,256,64,64.0,BENIGN,0
49004,6065,3967,2015-02-18 02:17:01.721113,280,72,70.0,BENIGN,0
100150,11243,53,2015-02-18 02:17:02.009049,88,89,89.0,BENIGN,0
107759,40435,80,2015-02-18 02:17:02.010285,280,72,70.0,BENIGN,0
23206,34525,53,2015-02-18 02:17:02.209055,88,89,89.0,BENIGN,0
118168,16567,53,2015-02-18 02:17:02.309055,88,89,89.0,BENIGN,0
52069,18348,53,2015-02-18 02:17:02.432078,88,89,89.0,BENIGN,0
69299,19969,37426,2015-02-18 02:17:02.509059,280,72,70.0,BENIGN,0
167233,23415,53,2015-02-18 02:17:02.709057,88,89,89.0,BENIGN,0
27189,50556,5190,2015-02-18 02:17:03.109049,280,72,70.0,BENIGN,0
131281,6087,5190,2015-02-18 02:17:03.509031,280,72,70.0,BENIGN,0
5621,36157,1723,2015-02-18 02:17:03.774044,256,64,64.0,BENIGN,0
18679,16336,14280,2015-02-18 02:17:04.018055,280,72,70.0,BENIGN,0
23752,36716,16151,2015-02-18 02:17:04.110818,176,164,148.0,BENIGN,0
30653,64386,36516,2015-02-18 02:17:04.114025,280,72,70.0,BENIGN,0
5846,39100,80,2015-02-18 02:17:04.349921,256,64,64.0,BENIGN,0
20354,23365,65310,2015-02-18 02:17:04.451506,280,72,70.0,BENIGN,0
44823,55288,53,2015-02-18 02:17:04.709066,88,89,89.0,BENIGN,0
44617,54441,60646,2015-02-18 02:17:04.727891,280,72,70.0,BENIGN,0
158253,52598,53,2015-02-18 02:17:04.809122,88,81,81.0,BENIGN,0
32083,4891,80,2015-02-18 02:17:05.210227,280,72,70.0,BENIGN,0
58406,42851,49124,2015-02-18 02:17:05.423181,280,72,70.0,BENIGN,0
117632,14359,12164,2015-02-18 02:17:05.728878,280,72,70.0,BENIGN,0
167004,22522,64967,2015-02-18 02:17:05.813839,280,72,70.0,BENIGN,0
84931,16082,22357,2015-02-18 02:17:05.909067,280,72,70.0,BENIGN,0
96768,63662,37163,2015-02-18 02:17:05.918167,280,72,70.0,BENIGN,0
85835,19915,5190,2015-02-18 02:17:06.109118,280,72,70.0,BENIGN,0
9040,29547,80,2015-02-18 02:17:06.232653817,256,64,64.0,DoS,1
70489,24859,80,2015-02-18 02:17:06.310394,280,72,70.0,BENIGN,0
53795,24894,58877,2015-02-18 02:17:06.409115,280,72,70.0,BENIGN,0
157241,48468,46285,2015-02-18 02:17:07.018101,280,72,70.0,BENIGN,0
82497,6547,4252,2015-02-18 02:17:07.110899,176,164,148.0,BENIGN,0
82730,7410,80,2015-02-18 02:17:07.210372,280,72,70.0,BENIGN,0
9375,38874,80,2015-02-18 02:17:07.273826599,256,64,64.0,DoS,1
40564,38795,111,2015-02-18 02:17:07.509141,176,158,158.0,BENIGN,0
17939,13289,13680,2015-02-18 02:17:07.609129,280,72,70.0,BENIGN,0
149443,16071,35544,2015-02-18 02:17:07.809263,280,72,70.0,BENIGN,0
9442,40587,80,2015-02-18 02:17:07.938889183,256,64,64.0,DoS,1
63222,61757,21859,2015-02-18 02:17:08.119110,280,72,70.0,BENIGN,0
167510,24448,53,2015-02-18 02:17:08.209150,88,81,81.0,BENIGN,0
108671,43995,25,2015-02-18 02:17:08.938439,280,72,70.0,BENIGN,0
124943,45352,38765,2015-02-18 02:17:09.010890,176,164,148.0,BENIGN,0
171213,39436,143,2015-02-18 02:17:09.110441,280,72,70.0,BENIGN,0
116724,10493,143,2015-02-18 02:17:09.218424,280,72,70.0,BENIGN,0
74588,41202,5190,2015-02-18 02:17:09.309147,280,72,70.0,BENIGN,0
46992,63766,22,2015-02-18 02:17:09.709150,280,72,70.0,BENIGN,0
88463,30215,22,2015-02-18 02:17:10.309175,280,72,70.0,BENIGN,0
6920,57771,80,2015-02-18 02:17:10.359317,256,64,64.0,BENIGN,0
66385,8655,53,2015-02-18 02:17:11.009205,88,89,89.0,BENIGN,0
66845,10417,80,2015-02-18 02:17:11.010487,280,72,70.0,BENIGN,0
57976,41286,39327,2015-02-18 02:17:11.148256,280,72,70.0,BENIGN,0
3978,6902,1723,2015-02-18 02:17:11.194165,256,64,64.0,BENIGN,0
56270,34723,35547,2015-02-18 02:17:11.214092,280,72,70.0,BENIGN,0
138565,36541,53,2015-02-18 02:17:11.509202,88,89,89.0,BENIGN,0
150634,20742,53,2015-02-18 02:17:11.709213,88,89,89.0,BENIGN,0
169625,33096,30802,2015-02-18 02:17:12.318155,280,72,70.0,BENIGN,0
2347,51795,514,2015-02-18 02:17:12.715702,88,183,183.0,BENIGN,0
73135,35432,41137,2015-02-18 02:17:13.109220,280,72,70.0,BENIGN,0
63463,62672,5190,2015-02-18 02:17:13.409228,280,72,70.0,BENIGN,0
135505,23761,111,2015-02-18 02:17:13.609243,176,158,158.0,BENIGN,0
136138,26336,60855,2015-02-18 02:17:13.647789,280,72,70.0,BENIGN,0
87966,28264,11191,2015-02-18 02:17:13.840841,280,72,70.0,BENIGN,0
77776,53997,3437,2015-02-18 02:17:14.085255,176,172,152.0,BENIGN,0
77520,52963,32310,2015-02-18 02:17:14.149692,280,72,70.0,BENIGN,0
75248,43789,49720,2015-02-18 02:17:14.436365,280,72,70.0,BENIGN,0
50333,11346,53,2015-02-18 02:17:14.826212,88,89,89.0,BENIGN,0
50721,12969,80,2015-02-18 02:17:14.827373,280,72,70.0,BENIGN,0
36236,21413,5704,2015-02-18 02:17:14.910989,176,172,152.0,BENIGN,0
53936,25408,80,2015-02-18 02:17:15.510543,280,72,70.0,BENIGN,0
87226,25393,1383,2015-02-18 02:17:15.609253,280,72,70.0,BENIGN,0
109729,48206,53,2015-02-18 02:17:16.209281,88,89,89.0,BENIGN,0
139237,39569,25,2015-02-18 02:17:16.510467,280,72,70.0,BENIGN,0
83595,10768,54842,2015-02-18 02:17:16.609269,280,72,70.0,BENIGN,0
90892,40056,38080,2015-02-18 02:17:16.622312,280,72,70.0,BENIGN,0
117484,13771,21,2015-02-18 02:17:16.710561,280,72,70.0,BENIGN,0
113155,61567,60045,2015-02-18 02:17:16.914184,280,72,70.0,BENIGN,0
2356,52044,16101,2015-02-18 02:17:16.928544890,256,64,64.0,DoS,1
97411,1377,80,2015-02-18 02:17:17.010512,280,72,70.0,BENIGN,0
177448,64868,59352,2015-02-18 02:17:17.111054,176,164,148.0,BENIGN,0
266,3574,514,2015-02-18 02:17:17.401427,88,466,466.0,BENIGN,0
151649,25146,58967,2015-02-18 02:17:17.409282,280,72,70.0,BENIGN,0
